7.18424E+17,Angela_Dg,RT @MaryCoccorese: #societing #unina #InternetofFood @RuralHub https://t.co/KMS3znLi0a,24,31,1,7,80,3,1
7.18425E+17,Gabriella Del Savio,RT @MaryCoccorese: #societing #unina #InternetofFood @RuralHub https://t.co/KMS3znLi0a,40,143,3,7,80,3,1
7.18426E+17,UN CC:Learn,Training course in #Italy - Apply by May14! @ETIFOR @unipd  #UNFAO #climate #agriculture https://t.co/Un86SH27dn https://t.co/QDvslWEpDL,3194,1469,0,15,121,4,2
7.18427E+17,Daniel Zimmer,Climate-Smart #Agriculture Plan: A guide to scaling CSA by @CGIAR https://t.co/hQ1zQJr91u,355,444,1,11,79,1,1
7.18427E+17,Danielzim,https://t.co/d9bDkAWIxZ,4622,1102,0,10,89,2,1
7.18427E+17,Dan Moshenberg,Opportunities for #women in #agriculture value chain https://t.co/3uMX26TsCs via @daily_trust #Nigeria,2062,1531,0,11,92,3,1
7.18427E+17,The Incredible India,Let's look at some of the vital figures that make #agriculture a prime contributor to the https://t.co/s2PGYP2IVX https://t.co/8ZlPdknTgU,10,19,1,18,120,1,2
7.18427E+17,Christine Palumbo RD,RT @TKDeClemente: Day 2: First up Annie Dee discussing #sustainable #agriculture #eatrightIL https://t.co/xlR3pVRfaz,6724,2645,0,13,104,3,1
7.18427E+17,Himanshu Nautiyal,RT @SambhaTiptop: #agriculture #AgricOyo2016 #ugadi2016 #ugadi #HappyUgadi https://t.co/AOY28gItYP,316,159,0,8,91,5,1
7.18427E+17,Emmanuel S Abdulai,RT @opendatacon: New blog post. @godanSec's @anabmap writes on #opendata for #agriculture and #nutrition https://t.co/qhEcGPCl35,1177,372,0,15,114,3,1
7.18427E+17,pina tufano,RT @MaryCoccorese: #societing #unina #InternetofFood @RuralHub https://t.co/KMS3znLi0a,48,95,1,7,80,3,1
7.18428E+17,End MTR,Mad love to this brother. Please support!  https://t.co/eV579l8Cbr,90,570,6,8,58,0,1
7.18428E+17,Lauren O'Malley,https://t.co/UrasQycnAN notices IndianDiplomacy... #nuascannan ,5,5000,0,5,60,1,1
7.68999E+12,abcd,https://t.co/wZi0pekRDJ,58,5,0,5,84,1,2
7.68999E+12,rozey,https://t.co/ODkDJKUJ4s,58,5,0,5,83,1,2
7.18428E+17,Roberto Ciarnelli,RT @MaryCoccorese: #societing #unina #InternetofFood @RuralHub https://t.co/KMS3znLi0a,117,263,2,7,80,3,1
7.18428E+17,CropDiagnosis,RT @finodexproject: #FIWARE #technology on #agriculture helps @CropDiagnosis mobile application make the difference in #pest management,97,127,1,16,120,4,0
7.18428E+17,Matthieu H Arnoult,RT @danzim13: Climate-Smart #Agriculture Plan: A guide to scaling CSA by @CGIAR https://t.co/hQ1zQJr91u,43,459,10,13,91,1,1
7.18428E+17,FAO statistics,7 free e-learning on #food #agriculture ##foodsecurity courses to bookmark https://t.co/2Tft5IMHax,36374,3210,0,11,88,3,1
7.18429E+17,Maggie,Cuba's #sustainable #agriculture at risk in US diplomatic thaw - The Ecologist https://t.co/30wjxArCe3,3091,979,0,13,90,2,1
7.18429E+17,Para Tener En Cuenta,RT @FAOstatistics: 7 free e-learning on #food #agriculture ##foodsecurity courses to bookmark https://t.co/2Tft5IMHax,130,624,4,13,105,3,1
7.18429E+17,Cawa Nery,RT @FAOstatistics: 7 free e-learning on #food #agriculture ##foodsecurity courses to bookmark https://t.co/2Tft5IMHax,1656,2382,1,13,105,3,1
7.18429E+17,OrganicGardening,RT @FAOstatistics: 7 free e-learning on #food #agriculture ##foodsecurity courses to bookmark https://t.co/2Tft5IMHax,1819,204,0,13,105,3,1
7.18429E+17,Anil Chandhok,@IndianDiplomacy #soilhealthcard should also be used by #fssai to guide farmers grow fruits n veg meet #fssai norms https://t.co/Tz79JbEmN7,252,185,0,19,121,3,1
7.18429E+17,NTFarmers,Can #agriculture work without #bees  California's almond farmers are trying https://t.co/VDiaMxQuFU  / @FastCompany,606,267,0,13,101,2,1
7.18429E+17,UN data,RT @FAOstatistics: 7 free e-learning on #food #agriculture ##foodsecurity courses to bookmark https://t.co/2Tft5IMHax,352,86,0,13,105,3,1
7.18429E+17,SBPE16,RT @TKDeClemente: Day 2: First up Annie Dee discussing #sustainable #agriculture #eatrightIL https://t.co/xlR3pVRfaz,128,67,0,13,104,3,1
7.18429E+17,Wandila Simon,RT @FAOstatistics: 7 free e-learning on #food #agriculture ##foodsecurity courses to bookmark https://t.co/2Tft5IMHax,965,1857,1,13,105,3,1
,@RadhamohanBJP https,//t.co/LgA693dVkY,11868,153,0,16,126,1,1
7.1843E+17,Dave Stangis,A surprising ally in the battle against #climate change,11722,4292,0,12,87,2,1
7.1843E+17,Nicolas FERNANDEZ, G27 pas ce que vous avez fait de mieux  https//t.co/ryuzT5TlJ2,26,103,3,12,69,0,1
7.1843E+17,EU Food Safety,7 free e-learning on #food #agriculture #foodsecurity courses to bookmark https//t.co/KX9BqSFmXX from @FAOstatistics,5151,701,0,13,105,3,1
7.18431E+17,Nabeel,#Tanzania looks to blow past Brazil as world's top sisal grower https//t.co/Q6KEzlsgt8 #africa #agriculture,1529,431,0,14,95,3,1
7.18431E+17,EUR-Lex,#agriculture  @EUAuditorsECA Special Report on Commission's system for performance measures re #farmers' incomes - https//t.co/N8xDVVTrUD,17436,2477,0,15,124,2,1
7.18431E+17,Just Growth Fund,Run a small farm? Then pls input into @Leep_Institute research. We need to build the evidence base  https//t.co/QP27Nqxg8u,214,290,1,18,105,0,1
7.18431E+17,FSN Forum,New video explaing why #ClimateSmart #Agriculture matters and what #UNFAO is doing in this field https//t.co/zG5XIbQknk #climatechange,3961,1269,0,17,120,4,1
7.18431E+17,John Blair,#Agriculture #Drones Market to Reach $3.7bn by 2022 - AgFunderNews https//t.co/KV1vF990CI,1141,1278,1,11,80,2,1
7.18431E+17,Jeff Taylor,#Agriculture #Drones Market to Reach $3.7bn by 2022 - AgFunderNews https//t.co/FFwvtCYdnJ,2998,1840,0,11,80,2,1
7.18431E+17,Event 38,#Agriculture #Drones Market to Reach $3.7bn by 2022 - AgFunderNews https//t.co/OvW4mRzwlW,3223,2527,0,11,80,2,1
7.18432E+17,CashCow Farmer,https//t.co/SjPaQNg3iu by @pinterest #aginfographics #agchat #agriculture https//t.co/kh4vMuV6W6,16389,3704,0,7,92,3,2
7.18432E+17,alspray,Spring Meetings mean exciting #nutrition-sensitive #agriculture events @WorldBank. https,210,323,1,9,98,2,1
7.18432E+17,POST Online Media,News from #agriculture and mariculture around the world POST Online Media https//t.co/Tc6PMHBoI,3131,762,0,12,87,1,1
7.18432E+17,Sillman Thomas,How Costa Rican farmers are using #climatesmart #agriculture principles for cattle ranching [Video] https//t.co/1vBZY8FqI8,149,699,4,14,111,2,1
7.18432E+17,Abdulsamad Junaid,Olam International is investing $150 million in Kaduna!! Well done @elrufai   #Agriculture,578,506,0,12,77,1,0
7.18432E+17,AgHires,Happy Friday! Here is this week's ag fact! #agriculture #pecans https,857,1090,1,11,77,2,1
7.18432E+17,Abdulsamad Junaid,Olam International is investing $100 million in Kaduna!! Well done @elrufai   #Agriculture,578,506,0,12,77,1,0
7.18433E+17,MANI ONFIRE,RT @AfricanGenesis  #Tanzania looks to blow past Brazil as world's top sisal grower https//t.co/Q6KEzlsgt8 #africa #agriculture,2050,497,0,16,113,3,1
7.18433E+17,Nutrition Science,RT @alspray Spring Meetings mean exciting #nutrition-sensitive #agriculture events @WorldBank. Https,202,549,2,11,109,2,1
7.18433E+17,Wieta B. Komalasari,RT @FAOstatistics 7 free e-learning on #food #agriculture ##foodsecurity courses to bookmark https//t.co/2Tft5IMHa,168,262,1,13,105,3,1
7.18433E+17,Pako Marzocchella,RT @MaryCoccorese #societing #unina #InternetofFood @RuralHub https//t.co/KMS3znLi0a,32,49,1,7,80,3,1
7.18433E+17,Bw. Kizito,RT @AfricanGenesis  #Tanzania looks to blow past Brazil as world's top sisal grower https//t.co/Q6KEzlsgt8 #africa #agriculture,1007,358,0,16,113,3,1
7.18433E+17,Mr Review Drone,RT @Event38  #Agriculture #Drones Market to Reach $3.7bn by 2022 - AgFunderNews https//t.co/OvW4mRzwlW,820,212,0,13,91,2,1
7.18434E+17,Francesca Cavaliere,RT @MaryCoccorese  #societing #unina #InternetofFood @RuralHub https//t.co/KMS3znLi0a,32,63,1,7,80,3,1
7.18434E+17,Marit Kragt,For Australian students interested in international #agriculture #agriculturalscience #AgEcon @IOA_UWA @AREatUWA  https//t.co/DtlzvhPGgA,37,25,0,12,125,3,1
7.18434E+17,Emphasis Project,Leaf #Rust and Other Rusts of #Cereals https//t.co/8TpaS9mdcV via @plantdisease #puccinia  #agriculture #video https,211,359,1,14,121,5,2
7.18434E+17,OpenSorceress,RT @mjefftaylor#Agriculture #Drones Market to Reach $3.7bn by 2022 - AgFunderNews https//t.co/FFwvtCYdnJ,1050,1539,1,13,95,2,1
7.18434E+17,Claudia,RT @MaryCoccorese  #societing #unina #InternetofFood @RuralHub https//t.co/KMS3znLi0a,33,36,1,7,80,3,1
7.18434E+17,Euro Coop,RT @Food_EU  7 free e-learning on #food #agriculture #foodsecurity courses to bookmark https//t.co/KX9BqSFmXX from @FAOstatistics,1045,385,0,15,116,3,1
7.18434E+17,Antonio,RT @MaryCoccorese  #societing #unina #InternetofFood @RuralHub https//t.co/KMS3znLi0a,26,47,1,7,80,3,1
7.18434E+17,Gludo,RT @SambhaTiptop  #agriculture #AgricOyo2016 #ugadi2016 #ugadi #HappyUgadi https//t.co/AOY28gItYP,662,1424,2,8,91,5,1
7.18435E+17,FAO in Africa,#COP21/#COP22 ,4648,156,0,16,122,6,1
7.18435E+17,Agriculture UK,Soil protection could cut greenhouse gas emissions by 80% #Agriculture https//t.co/V5hpMb0Bxg,1112,1020,0,11,84,1,1
7.18435E+17,HB Food & Ag,Shari Wright covers this week's news in the #food and #agriculture industry. https//t.co/NoHvhI4SaI https//t.co/C1Dck9OMww,16,68,4,14,111,2,2
7.18435E+17,Agriculture UK,Frontier arranges first ever Berwick wheat shipment #Agriculture https//t.co/z49tElvWtu,1112,1020,0,9,80,1,1
7.18435E+17,Agriculture UK,Five top tips for growing maize #Agriculture https//t.co/b8SFfrGGQM,1112,1020,0,8,61,1,1
7.18435E+17,Agriculture UK,DEFRA U-Turn on plans to change animal welfare codes #Agriculture https//t.co/xNwkn4gv67,1112,1020,0,11,79,1,1
7.18435E+17,Agriculture UK,NFUS seeking to meet Muller over dairy closures #Agriculture https//t.co/UegjYIL8S7,1112,1020,0,10,75,1,1
7.18435E+17,Hassan AIT EL MADANI,RT @OCPAfrica_En  Africa will become a farming development model ! #OCPAFRICA #Africa #Agriculture https//t.co/448DZUiP9f,44,144,3,14,109,3,1
7.18436E+17,ABICOR BINZEL,Why the #agriculture industry is such a gold mine for high-skilled positions//t.co/wwES8gshae,16,42,2,13,89,1,1
7.18436E+17,terroir-s,RT @irstea,20,57,2,15,121,3,1
Read my latest thoughts https,//t.co/L9bEEJkOtO #Russia #sanctions #agriculture,,98,94,0,15,127,3,1
7.18437E+17,Elios,RT @MaryCoccorese  #societing #unina #InternetofFood @RuralHub https//t.co/KMS3znLi0a,35,42,1,7,80,3,1
7.18437E+17,Tracy Hill,RT @GWCarverCLE  7th graders rocking their FFA jackets! #Agriculture #FutureFarmersofAmerica https//t.co/t532Yagsxa,66,154,2,11,106,2,1
7.18438E+17,Suania Acampa,RT @MaryCoccorese  #societing #unina #InternetofFood @RuralHub https//t.co/KMS3znLi0a,98,220,2,7,80,3,1
7.18438E+17,Topcone,#Agriculture #Edible Oil Press #Equipment Integrated Screw Oil Press Equipped With Oil Filtering Fu...https,1235,1989,1,14,112,3,0
7.18439E+17,Trends Today,#Agriculture Iceland government coalition names fisheries and agriculture minister as new PM Progressive party MP. Https//t.co/dVmKL0U6SR,4745,3917,0,16,125,1,1
7.18439E+17,Demeter France,RT @AGROSEMENS  Pour tout savoir sur les #Techniques #biodynamiques  https//t.co/GOpDiq6D2b via @DemeterFrance #agriculture #bio,235,69,0,14,115,4,1
7.18439E+17,GODAN Secretariat,RT @opendatacon,1294,2299,1,15,114,3,1
7.18439E+17,Debra Davidson,Corporate aid  Gates Fdn 'could end up exacerbating global inequality and entrenching corporate power globally.' https//t.co/dgAhSPRtg8,326,351,1,16,121,0,1
7.18439E+17,CashCow Farmer,Common Ground  Just what I need.... https//t.co/pgOED4nev0 by @pinterest #aginfographics #agchat #agriculture https//t.co/FZ7XHxzJRh,16389,3704,0,13,122,3,2
7.18439E+17,The Andersons SR,#Foodthink #agriculture #agriculturescience #farmlife #farming https,307,773,2,6,81,5,1
https,ABCD,,58,5,0,5,83,1,2
https,ABCD,,58,5,0,5,84,1,2
https,ABCD,,58,5,0,5,83,1,2
https,ABCD,,2554,2362,0,14,113,2,1
7.18441E+17,MC Damave,.@AssembleeNat @Senat_Info #NBT @Ayledain @CRISPR_News #CRISPR  https,499,603,1,7,80,2,1
7.18441E+17,Edward M. Krause,Growing food in space! That may be one of the coolest things I've ever heard #agriculture #SpaceX #NASA  https,85,196,2,19,109,3,1
7.18441E+17,Global Causes,RT @FAOstatistics  7 free e-learning on #food #agriculture ##foodsecurity courses to bookmark https,1374,2129,1,13,105,3,1
7.18441E+17,decay dominique,RT @josette_marrant  oui et ce qui est bon c'est la nuance dans toutes choses https,168,386,2,15,87,0,1
7.18441E+17,Marijn Faling,#WorldBank Climate change action plandevelop #climate-smart #agriculture investment for 40 countries https,31,67,2,14,127,3,1
7.18441E+17,decay dominique,RT @josette_marrant  oui et ce qui est bon c'est la nuance dans toutes choses https,168,386,2,15,87,0,1
7.18441E+17,Marijn Faling,#WorldBank Climate change action plandevelop #climate-smart #agriculture investment for 40 countries https,31,67,2,14,127,3,1
7.18435E+17,Agriculture UK,Soil protection could cut greenhouse gas emissions by 80% #Agriculture https//t.co/V5hpMb0Bxg,1112,1020,0,11,84,1,1
7.18435E+17,HB Food & Ag,Shari Wright covers this week's news in the #food and #agriculture industry. https//t.co/NoHvhI4SaI https//t.co/C1Dck9OMww,16,68,4,14,111,2,2
7.18435E+17,Agriculture UK,Frontier arranges first ever Berwick wheat shipment #Agriculture https//t.co/z49tElvWtu,1112,1020,0,9,80,1,1
7.18435E+17,Agriculture UK,Five top tips for growing maize #Agriculture https//t.co/b8SFfrGGQM,1112,1020,0,8,61,1,1
7.18435E+17,Agriculture UK,DEFRA U-Turn on plans to change animal welfare codes #Agriculture https//t.co/xNwkn4gv67,1112,1020,0,11,79,1,1
7.18435E+17,Agriculture UK,NFUS seeking to meet Muller over dairy closures #Agriculture https//t.co/UegjYIL8S7,1112,1020,0,10,75,1,1
7.18435E+17,Hassan AIT EL MADANI,RT @OCPAfrica_En  Africa will become a farming development model ! #OCPAFRICA #Africa #Agriculture https//t.co/448DZUiP9f,44,144,3,14,109,3,1
7.18436E+17,ABICOR BINZEL,Why the #agriculture industry is such a gold mine for high-skilled positions//t.co/wwES8gshae,16,42,2,13,89,1,1
7.18436E+17,terroir-s,RT @irstea,20,57,2,15,121,3,1
7.18428E+17,CropDiagnosis,RT @finodexproject: #FIWARE #technology on #agriculture helps @CropDiagnosis mobile application make the difference in #pest management,97,127,1,16,120,4,0
7.18428E+17,Matthieu H Arnoult,RT @danzim13: Climate-Smart #Agriculture Plan: A guide to scaling CSA by @CGIAR https://t.co/hQ1zQJr91u,43,459,10,13,91,1,1
7.18428E+17,FAO statistics,7 free e-learning on #food #agriculture ##foodsecurity courses to bookmark https://t.co/2Tft5IMHax,36374,3210,0,11,88,3,1
7.18429E+17,Maggie,Cuba's #sustainable #agriculture at risk in US diplomatic thaw - The Ecologist https://t.co/30wjxArCe3,3091,979,0,13,90,2,1
7.18429E+17,Para Tener En Cuenta,RT @FAOstatistics: 7 free e-learning on #food #agriculture ##foodsecurity courses to bookmark https://t.co/2Tft5IMHax,130,624,4,13,105,3,1
7.18429E+17,Cawa Nery,RT @FAOstatistics: 7 free e-learning on #food #agriculture ##foodsecurity courses to bookmark https://t.co/2Tft5IMHax,1656,2382,1,13,105,3,1
7.18429E+17,OrganicGardening,RT @FAOstatistics: 7 free e-learning on #food #agriculture ##foodsecurity courses to bookmark https://t.co/2Tft5IMHax,1819,204,0,13,105,3,1
7.18429E+17,Anil Chandhok,@IndianDiplomacy #soilhealthcard should also be used by #fssai to guide farmers grow fruits n veg meet #fssai norms https://t.co/Tz79JbEmN7,252,185,0,19,121,3,1
7.18429E+17,NTFarmers,Can #agriculture work without #bees  California's almond farmers are trying https://t.co/VDiaMxQuFU  / @FastCompany,606,267,0,13,101,2,1
7.18429E+17,UN data,RT @FAOstatistics: 7 free e-learning on #food #agriculture ##foodsecurity courses to bookmark https://t.co/2Tft5IMHax,352,86,0,13,105,3,1
7.18429E+17,SBPE16,RT @TKDeClemente: Day 2: First up Annie Dee discussing #sustainable #agriculture #eatrightIL https://t.co/xlR3pVRfaz,128,67,0,13,104,3,1
7.18429E+17,Wandila Simon,RT @FAOstatistics: 7 free e-learning on #food #agriculture ##foodsecurity courses to bookmark https://t.co/2Tft5IMHax,965,1857,1,13,105,3,1
,@RadhamohanBJP https,//t.co/LgA693dVkY,11868,153,0,16,126,1,1
7.1843E+17,Dave Stangis,A surprising ally in the battle against #climate change,11722,4292,0,12,87,2,1
7.1843E+17,Nicolas FERNANDEZ, G27 pas ce que vous avez fait de mieux  https//t.co/ryuzT5TlJ2,26,103,3,12,69,0,1
7.1843E+17,EU Food Safety,7 free e-learning on #food #agriculture #foodsecurity courses to bookmark https//t.co/KX9BqSFmXX from @FAOstatistics,5151,701,0,13,105,3,1
7.18431E+17,Nabeel,#Tanzania looks to blow past Brazil as world's top sisal grower https//t.co/Q6KEzlsgt8 #africa #agriculture,1529,431,0,14,95,3,1
7.18431E+17,EUR-Lex,#agriculture  @EUAuditorsECA Special Report on Commission's system for performance measures re #farmers' incomes - https//t.co/N8xDVVTrUD,17436,2477,0,15,124,2,1
7.18431E+17,Just Growth Fund,Run a small farm? Then pls input into @Leep_Institute research. We need to build the evidence base  https//t.co/QP27Nqxg8u,214,290,1,18,105,0,1
7.18431E+17,FSN Forum,New video explaing why #ClimateSmart #Agriculture matters and what #UNFAO is doing in this field https//t.co/zG5XIbQknk #climatechange,3961,1269,0,17,120,4,1
7.18431E+17,John Blair,#Agriculture #Drones Market to Reach $3.7bn by 2022 - AgFunderNews https//t.co/KV1vF990CI,1141,1278,1,11,80,2,1
7.18431E+17,Jeff Taylor,#Agriculture #Drones Market to Reach $3.7bn by 2022 - AgFunderNews https//t.co/FFwvtCYdnJ,2998,1840,0,11,80,2,1
7.18431E+17,Event 38,#Agriculture #Drones Market to Reach $3.7bn by 2022 - AgFunderNews https//t.co/OvW4mRzwlW,3223,2527,0,11,80,2,1
